epoch,train_loss,val_roc_auc,val_pr_auc,epoch_time_sec,avg_time_per_bag,val_score
1,0.7623146027544119,0.8645965524708168,0.2881901079755468,92.58773732185364,0.1349675471164047,1.1527866604463637
2,0.6195046947820343,0.8723902387810945,0.3276268771871715,91.7079701423645,0.1336850876710852,1.200017115968266
3,0.5901504670181413,0.8791015689079326,0.3494955729867244,89.75244069099426,0.1308344616486796,1.228597141894657
4,0.5852155628865653,0.8750600397640405,0.3296053576936705,91.04277157783508,0.1327154104633164,1.204665397457711
5,0.5750189251708289,0.8772709302554479,0.3770424552259832,89.45576572418213,0.1304019908515774,1.254313385481431
6,0.5738813663921217,0.8852904218531618,0.3493644021583346,95.499582529068,0.1392122194301282,1.2346548240114963
7,0.5657472855418267,0.884391793909409,0.3698814963000422,94.66188597679138,0.137991087429725,1.254273290209451
8,0.5650333515483967,0.8788171182225606,0.3518074056115191,92.9026186466217,0.1354265577939092,1.2306245238340796
9,0.557821298907273,0.8785559616532918,0.3478476625972937,91.50499725341795,0.1333892088242244,1.2264036242505854
10,0.5561730720265938,0.8824121221267857,0.3609161873692577,93.49139165878296,0.1362848274909372,1.2433283094960434
11,0.5550225139969457,0.8760008267770787,0.3586764928354374,93.9646224975586,0.136974668363788,1.234677319612516
12,0.5497895939941824,0.8905074836449058,0.3651414549245189,89.84654831886292,0.1309716447796835,1.2556489385694247
13,0.5464146571872879,0.8818940741080978,0.3610490018046428,89.84506106376648,0.1309694767693389,1.2429430759127407
14,0.5501098103766894,0.8885123918135945,0.3636729433583994,93.18279600143433,0.1358349795939276,1.252185335171994
15,0.5415770166111689,0.8841212048635491,0.3810259980100856,93.25708484649658,0.1359432723709862,1.2651472028736346
16,0.5394678090610643,0.8856219528999534,0.3896122518125169,89.26594138145447,0.130125278981712,1.2752342047124703
17,0.5368692293654393,0.8917499458657866,0.3869696369845851,89.33110308647156,0.1302202668899002,1.2787195828503717
18,0.532204169252493,0.8856284326012639,0.3643393853060415,92.36243224143982,0.1346391140545769,1.2499678179073053
19,0.5313068082732876,0.8924886318151695,0.3979053464287094,93.10021114349364,0.135714593503635,1.290393978243879
20,0.5313720608279653,0.8800991148235879,0.373228304851836,91.22788000106812,0.1329852478149681,1.2533274196754238
21,0.5262855117773487,0.8904024960793706,0.3843567911082274,91.07778668403624,0.1327664528921811,1.2747592871875981
22,0.5239003132294564,0.889338266655293,0.3786654963456213,93.74535131454468,0.1366550310707648,1.2680037630009142
23,0.5211935171245659,0.8892028491000598,0.3857863694275566,92.32440280914308,0.1345836775643485,1.2749892185276164
24,0.5198663929953192,0.8901679965091633,0.3865669329786957,90.22588229179382,0.1315246097548014,1.276734929487859
25,0.5163416077185722,0.8930232481840432,0.3928573235248379,90.6292793750763,0.132112652150257,1.285880571708881
26,0.5183026502602291,0.8945883831258734,0.3970250151632054,93.48618769645692,0.1362772415400246,1.2916133982890787
27,0.5123420563057391,0.8913024363676928,0.3838241581818325,92.8955466747284,0.1354162487969801,1.2751265945495254
28,0.5112438943264258,0.8930324345960274,0.386559976734715,92.00817275047302,0.1341227008024388,1.2795924113307424
29,0.5097582174043586,0.8890900694886449,0.3763484316962809,89.92108035087585,0.1310802920566703,1.2654385011849258
30,0.5087155583566123,0.8982581906705424,0.3997979426667611,92.6079924106598,0.1349970734849268,1.2980561333373035
31,0.5084261074988511,0.9041734197730956,0.3959524149387005,93.38422083854675,0.1361286018054617,1.300125834711796
32,0.5070904016059681,0.9009437397883188,0.4037775594636013,91.86104249954224,0.1339082252179916,1.30472129925192
33,0.5078140926622127,0.9015088681684262,0.3985599223600584,96.25197958946228,0.1403090081479042,1.3000687905284847
34,0.5064544213949329,0.8981946239804723,0.3931960369220867,93.89679217338562,0.1368757903402122,1.2913906609025592
35,0.5017305042621863,0.8933544511446925,0.38218884451906,92.49328112602234,0.1348298558688372,1.2755432956637525
