epoch,train_loss,val_roc_auc,val_pr_auc,epoch_time_sec,avg_time_per_bag,val_score
1,0.7832490063931821,0.8341815727137317,0.2606592483835772,91.6202757358551,0.1335572532592639,1.0948408210973088
2,0.6418954549914729,0.865279053668331,0.3203664152841861,91.71095037460329,0.1336894320329493,1.185645468952517
3,0.6112782088944512,0.8657781547123011,0.3489696942469803,89.28454804420471,0.1301524023967998,1.2147478489592816
4,0.6020227761164199,0.8733863083091097,0.3450532297251839,89.81362128257751,0.1309236461845153,1.2184395380342936
5,0.592357555010023,0.872390894953379,0.3813589425161842,90.1086483001709,0.1313537147232812,1.253749837469563
6,0.5910087361387962,0.8789363775352856,0.3900082867551124,95.29115200042725,0.1389083848402729,1.268944664290398
7,0.5800701558589936,0.8801098596447484,0.3808175684518747,93.85610222816469,0.1368164755512604,1.2609274280966232
8,0.576665936508318,0.8781017263892809,0.372986052555494,92.30790400505066,0.1345596268295199,1.251087778944775
9,0.5704566761960078,0.8665808174594322,0.3468749954849218,91.4049108028412,0.1332433102082233,1.213455812944354
10,0.5690414085440392,0.8821357095518998,0.4061177449783397,93.64096093177795,0.136502858501134,1.2882534545302395
11,0.5631339505206059,0.883192310973169,0.3975575135912619,94.2551167011261,0.1373981293019331,1.2807498245644309
12,0.5560345361702633,0.8825338420855781,0.3950124508576476,89.8801908493042,0.1310206863692481,1.2775462929432257
13,0.5522761895273723,0.8880008234962171,0.3790150048367199,89.68034172058105,0.1307293611087187,1.2670158283329371
14,0.5575984020737836,0.8864865419064429,0.4081197877153875,92.9541516304016,0.1355016787615184,1.2946063296218304
15,0.5500055868260182,0.886935937899855,0.3964780757028195,93.06021904945374,0.1356562959904573,1.2834140136026746
16,0.5476273165132007,0.8888749270008334,0.4047165244676817,88.8857729434967,0.1295710975852721,1.2935914514685152
17,0.5476548544246785,0.8928308256615857,0.4063567966151811,89.71817755699158,0.1307845153892005,1.2991876222767669
18,0.5387017514148768,0.8810587667898083,0.3683362955302988,92.18744277954102,0.1343840273754242,1.249395062320107
19,0.5420717217191292,0.8964740582287285,0.4028586447545063,92.5818281173706,0.1349589331157006,1.2993327029832349
20,0.5421819629460356,0.8898722268518822,0.3965631693758691,91.07537007331848,0.1327629301360327,1.2864353962277513
21,0.5382220521025414,0.8972429281032029,0.4056133288299456,91.24408173561096,0.133008865503806,1.3028562569331485
22,0.5364945713620987,0.8955468867905956,0.3881375314369523,93.37924027442932,0.1361213415079144,1.2836844182275478
23,0.53310457098223,0.8841485180348951,0.4115939569804717,91.999840259552,0.1341105543142157,1.2957424750153668
24,0.5325936448400038,0.8883630305973136,0.3968282233769424,90.05078411102295,0.1312693645933279,1.285191253974256
25,0.5306502593259742,0.890941049481952,0.4011282421169031,90.0316960811615,0.1312415394769118,1.292069291598855
26,0.5319715063067249,0.8888114423322987,0.407408868080615,93.55195474624634,0.1363731118749946,1.2962203104129137
27,0.5270694728750382,0.8940370343637426,0.4076437042557189,92.81385612487792,0.1352971663627958,1.3016807386194615
28,0.5250306102046132,0.8931118314424636,0.4111375525685022,92.1427116394043,0.1343188216317846,1.304249384010966
29,0.5236468332962398,0.8893832964783234,0.4024157814098995,90.4977204799652,0.1319208753352262,1.291799077888223
30,0.5226245417647118,0.9010136221366282,0.4167834110252736,93.2932631969452,0.1359960104911737,1.3177970331619018
